Tu0:alt	Tu0:ref	Tu1:alt	Tu1:ref	Tu2:alt	Tu2:ref	Tu3:alt	Tu3:ref	Tu4:alt	Tu4:ref	Tu5:alt	Tu5:ref
50	61	15	86	39	63	19	87	21	77	19	93
52	61	23	93	29	58	20	87	23	80	18	85
54	60	13	81	48	50	16	67	27	105	23	76
50	43	15	85	42	54	23	88	23	60	20	83
32	82	0	106	0	109	0	98	0	110	0	98
27	81	0	93	0	113	0	102	0	109	0	101
38	74	0	99	0	98	0	85	0	91	0	100
23	72	0	108	0	85	0	110	0	106	0	92
31	71	0	102	0	99	0	115	0	78	0	105
18	63	0	93	0	102	0	83	0	100	0	95
22	73	0	101	0	92	0	91	0	84	0	86
33	72	0	96	0	92	0	117	0	97	0	103
26	82	0	115	0	105	0	79	0	97	0	110
27	72	0	104	0	108	0	93	0	108	0	107
25	78	0	95	0	96	0	74	0	102	0	110
21	73	0	90	0	101	0	96	0	104	0	91
37	69	0	98	0	107	0	115	0	99	0	106
47	61	13	87	47	70	24	64	33	77	25	79
0	102	0	94	0	76	0	79	11	74	0	122
0	99	0	114	0	104	0	94	14	85	0	88
0	111	0	98	0	110	0	88	12	82	0	91
0	87	0	112	0	83	0	103	13	92	0	80
0	115	0	106	0	110	0	112	16	97	0	100
0	98	0	96	0	109	24	65	0	105	11	86
0	116	0	91	0	119	26	96	0	98	19	81
0	109	0	96	0	95	19	67	0	110	18	69
0	99	0	87	0	83	17	99	0	104	21	106
0	90	0	111	0	96	19	75	0	101	25	96
0	87	0	95	0	96	23	89	0	94	9	94
0	100	0	92	0	117	21	79	0	122	28	83
0	100	0	119	0	105	27	88	0	107	18	73
0	95	0	95	0	119	14	87	0	105	12	109
0	103	0	98	0	89	16	69	0	94	24	67
0	102	0	102	0	105	22	84	0	107	21	80
0	107	0	101	0	107	12	90	0	116	15	85
0	114	0	107	0	110	20	94	0	113	12	80
0	98	0	114	0	109	13	75	0	107	18	100
0	105	0	87	0	99	18	80	0	109	21	68
44	53	0	99	1	92	0	94	0	98	0	101
41	57	0	89	4	98	0	104	0	113	0	110
36	60	0	96	2	94	0	94	0	107	0	97
49	47	0	96	3	109	0	88	0	97	0	98
39	45	0	92	3	96	0	109	0	108	0	91
0	97	0	104	0	103	0	84	19	89	0	121
0	102	0	111	0	103	0	107	21	68	0	94
0	77	0	113	0	93	0	91	25	76	0	117
0	88	0	96	0	103	0	118	20	75	0	74
0	130	0	96	0	79	0	79	19	68	0	93
0	94	0	100	0	99	0	100	20	75	0	122
0	90	0	87	0	97	0	109	26	80	0	107
0	91	0	93	5	86	28	89	0	105	26	78
0	103	0	105	15	108	18	88	0	92	16	91
0	83	0	89	17	105	19	81	0	95	12	86
0	89	0	92	6	85	20	77	0	98	18	104
38	48	0	102	0	91	0	116	0	120	0	84
44	61	0	102	0	106	0	92	0	83	0	116
52	47	0	82	0	112	0	93	0	87	0	81
48	65	0	95	0	74	0	82	0	93	0	113
52	55	0	103	0	108	0	118	0	99	0	110
52	52	0	86	0	107	0	99	0	79	0	112
49	59	0	119	0	81	0	110	0	85	0	78
36	65	0	110	0	94	0	109	0	113	0	103
59	56	0	101	0	90	0	101	0	103	0	110
42	43	0	108	0	88	0	111	0	129	0	113
40	55	0	127	0	91	0	119	0	94	0	91
41	67	0	83	0	119	0	98	0	113	0	95
42	54	0	85	0	109	0	90	0	86	0	90
43	52	0	106	0	98	0	88	0	95	0	121
48	56	0	94	0	85	0	89	0	105	0	96
59	49	0	93	0	91	0	94	0	86	0	92
42	54	0	121	0	105	0	111	0	112	0	107
55	52	0	108	0	89	0	91	0	92	0	111
44	57	0	90	0	114	0	96	0	104	0	99
53	65	0	108	0	100	0	90	0	98	0	82
42	55	0	102	0	96	0	103	0	87	0	125
53	50	0	95	0	89	0	100	0	105	0	98
43	57	0	104	0	97	0	101	0	107	0	101
40	47	0	87	0	110	0	114	0	105	0	103
47	57	0	102	0	111	0	88	0	99	0	88
38	55	0	92	0	99	0	107	0	127	0	88
40	50	0	89	0	102	0	112	0	101	0	87
43	55	0	80	0	101	0	99	0	90	0	85
50	52	0	81	0	94	0	82	0	105	0	87
49	68	0	89	0	105	0	109	0	112	0	100
39	52	0	98	0	115	0	106	0	90	0	89
49	44	0	112	0	107	0	107	0	81	0	95
44	54	0	102	0	75	0	91	0	104	0	109
49	56	0	102	0	132	0	102	0	98	0	111
50	55	0	98	0	96	0	84	0	90	0	104
46	72	0	116	0	105	0	95	0	96	0	83
37	54	0	99	0	102	0	90	0	104	0	95
44	65	0	116	0	96	0	111	0	99	0	95
51	49	0	105	0	75	0	96	0	105	0	113
0	91	15	92	32	62	0	97	0	84	0	109
0	99	12	78	23	61	0	119	0	110	0	87
0	95	25	93	34	79	0	112	0	95	0	102
0	103	11	71	23	64	0	110	0	102	0	85
0	93	18	90	30	69	0	84	0	84	0	103
0	98	13	76	38	75	0	109	0	102	0	111
0	111	14	90	34	58	0	115	0	98	0	103
