Tu0:alt	Tu0:ref	Tu1:alt	Tu1:ref	Tu2:alt	Tu2:ref	Tu3:alt	Tu3:ref	Tu4:alt	Tu4:ref	Tu5:alt	Tu5:ref
0	107	0	111	30	76	11	95	0	81	0	98
0	91	0	94	42	60	10	95	0	100	0	92
0	87	0	107	27	68	16	80	0	89	0	107
0	106	0	96	27	72	9	80	0	104	0	97
0	100	0	93	41	63	7	93	0	84	0	101
0	105	0	95	34	68	16	84	0	90	0	107
30	60	29	78	56	57	24	67	2	97	21	83
30	93	32	81	49	43	46	66	2	91	27	77
0	107	0	98	48	52	35	63	4	96	0	96
0	111	0	90	44	60	43	54	6	95	0	91
0	101	0	104	44	61	40	50	4	89	0	110
0	97	0	95	50	53	43	44	5	100	0	87
0	78	0	74	39	52	37	58	1	98	0	93
0	90	0	79	44	50	38	67	5	82	0	117
0	87	0	95	45	71	42	69	2	103	0	103
0	99	0	93	39	59	29	50	4	103	0	98
0	98	0	107	33	63	32	60	3	96	0	115
0	108	0	109	54	52	39	48	0	100	0	94
0	84	0	101	48	63	45	65	4	83	0	102
0	103	0	100	38	50	33	55	2	106	0	105
0	98	0	103	32	66	37	50	3	75	0	113
0	102	0	93	50	52	37	68	3	97	0	111
0	112	0	79	50	61	36	63	3	105	0	101
0	96	0	107	48	62	38	63	3	92	0	103
0	96	0	93	40	55	34	55	3	64	0	116
0	102	0	90	0	107	0	114	3	106	0	120
0	103	0	108	0	96	0	87	6	89	0	106
0	108	0	117	0	98	0	93	3	89	0	107
0	98	0	91	0	103	0	98	3	99	0	91
0	107	0	104	0	92	0	81	3	101	0	88
0	99	0	105	0	106	0	110	2	104	0	97
0	100	0	104	0	94	0	108	2	101	0	77
0	84	0	92	0	80	0	109	1	84	0	116
0	93	0	100	0	95	0	107	7	87	0	99
0	107	0	103	0	114	0	97	0	100	0	101
0	90	0	98	0	95	0	99	5	87	0	99
0	109	0	89	0	94	0	115	1	83	0	98
0	96	0	92	0	106	0	105	3	111	0	94
0	99	0	105	0	125	0	101	1	80	0	99
0	102	0	125	0	99	0	116	3	99	0	113
0	104	0	98	0	97	0	94	5	102	0	114
0	93	0	98	0	105	0	107	4	95	0	101
0	116	0	115	0	103	0	96	3	80	0	100
0	93	0	109	0	95	0	109	3	67	0	101
0	96	0	113	0	110	0	90	2	104	0	80
0	102	0	103	0	105	0	107	3	84	0	100
0	114	0	97	0	95	0	98	3	91	0	107
0	93	0	99	0	85	0	103	4	94	0	86
30	67	27	70	0	89	0	97	0	102	18	85
31	69	28	62	0	102	0	102	0	93	34	66
27	75	37	72	0	88	0	111	0	99	22	63
22	72	37	77	0	101	0	99	0	96	23	71
0	106	0	99	0	101	0	90	0	103	32	77
0	101	0	107	0	103	0	92	0	81	17	83
0	97	0	112	0	93	0	101	0	122	28	88
0	87	0	94	0	99	0	104	0	112	22	75
0	109	0	100	0	86	0	110	0	101	32	77
0	97	0	93	0	90	0	99	0	91	29	86
0	84	0	99	0	93	0	112	0	111	27	68
0	100	0	113	0	73	0	95	0	102	23	74
0	116	0	103	0	104	0	102	0	95	20	75
0	98	0	105	0	97	0	90	0	102	24	79
0	99	0	96	0	88	0	109	0	112	28	63
0	102	0	97	0	103	0	82	0	100	16	64
0	102	0	104	0	88	0	102	0	97	25	86
0	101	0	88	0	93	0	109	0	111	17	81
0	98	0	104	0	92	0	111	0	104	37	80
0	104	0	100	0	99	0	101	0	92	30	67
0	105	0	104	0	96	0	103	0	119	29	79
0	97	0	115	0	97	0	92	0	97	31	61
0	94	0	111	0	110	0	98	0	92	17	66
0	97	0	102	0	114	0	100	0	102	28	82
0	96	0	91	0	111	0	88	0	104	17	79
0	85	0	89	0	116	0	80	0	113	21	92
0	113	0	89	0	113	0	100	0	94	30	92
0	88	0	118	0	85	0	85	0	99	22	77
0	86	0	101	0	107	0	110	0	109	26	78
0	107	0	89	0	104	0	99	0	110	23	78
0	103	0	92	27	58	27	89	2	94	0	97
0	109	0	96	33	79	25	82	4	106	0	102
0	92	0	95	35	55	16	73	2	110	0	111
0	76	0	87	25	75	27	71	0	104	0	96
0	93	0	97	32	81	23	73	3	92	0	86
0	118	0	90	34	63	18	71	3	107	0	105
0	103	0	102	31	74	20	77	4	108	0	91
0	113	0	101	32	64	18	76	5	98	0	99
10	81	16	71	0	97	0	90	0	95	0	99
12	84	3	103	0	100	0	116	0	126	18	67
10	93	1	103	0	123	0	94	0	90	35	77
14	104	5	98	0	121	0	114	0	96	18	73
18	81	7	109	0	99	0	117	0	103	18	69
9	84	1	93	0	96	0	91	0	95	20	72
12	90	7	106	0	111	0	101	0	99	22	79
0	104	0	124	48	60	26	74	2	98	0	93
0	117	0	78	34	57	24	64	3	80	0	79
0	91	0	89	40	74	36	66	0	115	0	101
0	91	0	104	47	70	33	68	3	108	0	110
0	94	0	86	45	65	28	64	1	104	0	97
0	89	0	100	47	58	29	64	0	85	0	93
0	102	0	91	29	59	35	58	5	106	0	105
