Tu0:alt	Tu0:ref	Tu1:alt	Tu1:ref	Tu2:alt	Tu2:ref	Tu3:alt	Tu3:ref	Tu4:alt	Tu4:ref	Tu5:alt	Tu5:ref
33	86	43	58	27	84	18	88	35	59	26	76
29	74	31	55	26	84	20	77	41	70	32	64
22	98	34	55	24	76	19	80	39	57	29	72
24	84	41	64	28	67	15	75	37	76	23	87
17	74	38	55	18	88	27	113	39	57	23	71
20	78	30	54	31	76	19	76	29	69	22	74
24	72	33	48	32	72	14	73	39	78	22	70
17	85	34	52	21	81	21	66	39	62	20	80
21	76	30	48	22	66	22	62	30	79	23	87
21	84	34	49	20	81	22	82	34	57	19	98
24	87	36	57	34	78	17	74	38	52	28	83
22	75	46	49	25	80	25	73	0	116	0	99
23	74	37	52	22	86	28	76	0	110	0	111
0	114	0	117	0	89	0	114	31	78	30	80
0	96	0	95	0	102	0	106	28	73	17	77
0	87	0	98	0	87	0	91	23	73	26	79
0	84	0	110	0	102	0	91	24	62	16	56
0	90	0	91	0	100	0	91	17	72	20	86
0	108	0	111	0	80	0	86	24	75	22	70
0	117	0	98	0	94	0	107	21	63	18	69
15	72	13	103	0	88	0	114	0	87	0	110
25	68	9	97	0	103	0	108	0	97	0	102
22	82	6	86	0	122	0	91	0	93	0	97
23	61	9	105	0	113	0	110	0	99	0	106
25	81	7	94	0	109	0	100	0	85	0	102
21	72	7	99	0	108	0	103	0	120	0	108
24	73	6	96	0	110	0	103	0	104	0	107
22	85	14	92	0	104	0	90	0	94	0	94
26	75	13	103	0	105	0	103	0	121	0	99
28	72	5	81	0	81	0	108	0	106	0	99
0	93	0	92	0	104	0	117	45	53	27	86
0	99	0	90	0	123	0	101	33	49	25	66
0	101	0	106	0	106	0	96	46	64	23	73
0	85	0	77	0	91	0	90	39	52	23	94
0	105	0	96	0	126	0	123	32	67	16	72
0	91	0	98	0	94	0	99	50	49	22	74
0	91	0	100	0	114	0	72	33	56	22	74
0	86	0	101	0	106	0	92	41	66	19	75
0	107	0	87	0	85	0	102	35	53	23	84
0	94	0	120	0	97	0	90	33	51	18	94
0	86	0	96	0	96	0	109	43	78	33	67
0	100	0	95	0	98	0	90	33	54	23	99
0	102	0	98	0	98	0	105	37	45	23	80
0	97	0	106	0	111	0	112	37	71	14	85
0	110	0	100	0	111	0	100	44	68	22	73
0	97	0	102	0	114	0	101	38	52	23	75
0	99	0	98	0	103	0	104	49	66	26	77
0	90	0	108	0	102	0	118	55	67	28	72
0	107	0	103	0	101	0	91	43	58	22	79
0	119	0	92	0	110	0	98	37	52	24	88
0	108	0	104	0	107	0	113	46	71	19	70
0	107	0	101	0	122	0	104	32	69	23	71
0	108	0	104	0	123	25	75	0	96	0	106
0	89	0	85	0	108	17	79	0	93	0	97
0	90	0	107	0	85	22	59	0	99	0	97
0	91	0	84	0	92	15	80	0	108	0	102
0	85	0	98	0	90	20	82	0	98	0	98
0	96	0	93	0	110	18	69	0	96	0	122
0	115	0	103	0	89	23	70	0	99	0	114
0	95	0	93	0	77	17	79	0	109	0	108
0	108	0	99	0	97	21	80	0	98	0	96
0	105	0	94	0	109	21	91	0	109	0	115
0	98	0	99	0	93	19	79	0	102	0	103
0	108	0	106	0	92	27	68	0	95	0	87
0	109	0	87	18	71	0	91	0	102	0	102
0	98	0	100	19	74	0	98	0	95	0	101
0	85	0	96	18	68	0	108	0	100	0	92
0	85	0	98	13	86	0	101	0	103	0	100
0	103	0	112	22	95	0	96	0	85	0	108
0	95	0	90	25	68	0	109	0	88	0	97
19	73	0	118	0	94	0	83	0	125	0	99
20	88	0	94	0	94	0	101	0	97	0	102
24	79	0	91	0	78	0	92	0	109	0	107
24	73	0	87	0	103	0	98	0	98	0	91
21	66	0	108	0	104	0	89	0	99	0	104
20	72	0	116	0	96	0	93	0	111	0	115
36	83	0	100	0	90	0	91	0	108	0	94
29	72	0	112	0	103	0	89	0	98	0	102
24	65	0	91	0	102	0	108	0	92	0	117
31	64	0	84	0	97	0	98	0	88	0	97
25	77	0	90	0	76	0	87	0	92	0	88
26	86	0	92	0	80	0	116	0	94	0	114
26	81	0	103	0	91	0	99	0	104	0	97
30	76	0	97	0	114	0	106	0	89	0	114
26	78	0	97	0	99	0	106	0	91	0	102
25	80	0	94	0	110	0	106	0	106	0	101
19	72	0	118	0	120	0	93	0	98	0	113
25	74	0	118	0	109	0	121	0	109	0	104
18	88	0	92	0	110	0	89	0	91	0	98
24	81	0	108	0	93	0	109	0	101	0	113
25	85	0	97	0	92	0	87	0	102	0	97
20	77	0	114	0	105	0	92	0	99	0	87
24	79	0	101	0	92	0	94	0	101	0	119
19	68	0	91	0	109	0	91	0	105	0	89
0	99	26	74	0	107	0	98	0	107	0	98
0	97	14	78	0	99	0	98	0	84	0	110
0	108	24	60	0	103	0	89	0	104	0	100
0	95	9	85	28	82	0	91	0	95	0	108
0	98	10	110	26	90	0	110	0	90	0	113
0	117	8	87	16	65	0	91	0	89	0	92
